Network,Node,Degree,BiBC
8434,OTU_261590,17,37.18546910218946
7736,OTU_264846,17,34.867065489550036
9783,OTU_288680,16,34.63246317217579
9105,OTU_129394,20,32.965012749044085
9308,HOMA-IR,15,29.843854928033426
8726,Body weight,15,22.394192300273872
9648,OTU_264846,21,50.55176112125341
9167,OTU_273737,19,29.378499927382023
7827,OTU_261132,19,30.01357006856233
7339,OTU_1129461,13,26.815094956867057
9980,OTU_272889,16,26.83113049732139
8917,GTT-AUC,16,33.42313559116275
9762,OTU_272092,11,23.35832382466249
8573,OTU_4468805,14,29.642778055278047
8169,OTU_197099,14,33.71324963007561
9881,OTU_272092,15,38.59710014755217
9452,OTU_185222,21,45.49343309339445
8455,OTU_460611,13,25.55066494333355
8946,OTU_259506,18,28.092233405606677
9080,OTU_182764,16,24.379838959667335
8366,OTU_262104,22,43.47840791632356
8707,Body weight,16,40.06054486695764
8773,OTU_191274,14,27.271680641340087
8356,OTU_259993,17,47.30224834779401
8472,OTU_273737,15,25.64524370108735
7925,OTU_631764,16,27.243990255978748
8736,OTU_194151,15,33.85201115073211
7834,OTU_4345268,17,40.90028509490996
8501,OTU_197099,16,47.78881514798708
9285,OTU_272889,15,27.548105552143646
6717,fasting leptin,17,35.458531246688125
7613,OTU_198209,15,37.48111738219156
9028,OTU_270200,17,35.050480005363696
8257,fasting insulin,15,32.584465001802464
9019,OTU_193672,18,28.073053988284776
9425,OTU_297143,19,34.620983797081344
7647,OTU_4468805,19,31.260955389602653
9182,fasting leptin,14,26.299602829716903
9016,OTU_262104,19,30.773090282423652
9323,OTU_264846,15,28.867903724865744
9601,OTU_194151,17,32.98195879961543
9472,OTU_203713,19,44.51674335372927
8119,OTU_270200,16,40.64798459767501
9745,OTU_272092,15,29.183286748834938
6978,OTU_265011,22,25.764262427085505
9120,OTU_4468805,14,35.09889651971698
9478,OTU_331013,18,32.12367152063434
7453,OTU_196191,20,38.98171734014484
8252,OTU_331013,14,24.672714111367352
7476,OTU_188225,19,28.44945803673695
9994,OTU_198194,20,49.61516451012672
7074,OTU_203713,18,28.754171360402005
9005,OTU_460611,18,25.953677114391294
8859,OTU_265011,17,32.59778919652757
8508,OTU_272889,23,42.726486974430536
9435,OTU_196191,17,43.70657814407825
8782,OTU_191616,17,36.8001605320491
9700,fasting glucose from GTT,16,34.2584467287099
8391,OTU_344703,14,34.61325161295452
9720,OTU_539647,18,30.06295751312745
9982,OTU_134762,18,28.189981073650614
9312,OTU_264846,16,33.41828328900278
7938,OTU_182712,15,36.257217557162065
9174,Body weight,22,33.45470835403297
8616,OTU_187233,15,32.908632162097646
9561,OTU_549756,16,29.16182363948552
9341,OTU_180362,17,23.673088290415674
9439,OTU_288680,15,36.35409492468319
9582,OTU_539647,17,38.37787577642748
7410,OTU_182764,14,34.80809555687136
6915,OTU_194151,19,44.7997177715231
9291,fasting insulin,17,30.658693922176884
9026,OTU_191811,15,25.621209346209337
9819,OTU_297143,21,34.56468728420811
8958,OTU_262104,18,28.382170629645042
8426,OTU_197099,20,35.60102792288556
9035,OTU_539647,17,31.466345828682627
9479,OTU_344703,21,44.710261344113576
7316,OTU_264846,16,32.07956893400392
9739,OTU_262104,19,45.108859518534494
7833,OTU_1129461,19,34.838638196378504
9449,OTU_193064,16,35.93586890709678
9715,OTU_288680,21,41.886763732645434
9915,OTU_460611,17,25.260360575998725
8264,OTU_182712,19,37.1237729316122
9381,OTU_270200,19,41.43179348069597
8170,OTU_631764,18,28.171062124713234
7576,OTU_170950,19,37.2729390294948
8729,OTU_272092,16,34.23502588278399
7947,OTU_4468805,18,61.32413010278349
8979,OTU_187962,19,36.299241403304926
8665,OTU_191811,17,28.167144482624373
9410,OTU_4345268,17,27.01037572077047
9941,OTU_320249,20,29.7523567815801
8744,OTU_229452,20,31.1115143854686
6698,OTU_261132,16,28.35858811792149
9787,OTU_1995182,21,42.66083694140974
8888,OTU_445144,20,39.25876001631324
8299,OTU_129394,16,28.330799329034285
8529,OTU_268063,17,30.503757311748693
8657,OTU_262104,16,37.141850593921745
9933,OTU_4345268,16,46.963358885509635
9069,OTU_344703,19,26.48480968525555
8096,OTU_272758,15,26.51911902708949
7999,OTU_1129461,16,37.87384552524649
8645,OTU_331013,16,27.991779460624535
9062,OTU_259506,19,41.357315279357316
9242,OTU_272889,18,30.568472910246214
9423,OTU_268492,19,30.54103691801836
9920,OTU_549756,17,31.97511560341403
9153,OTU_197099,17,37.97994045238014
9289,OTU_180362,16,36.654527744657635
9309,OTU_346804,15,30.72042764582003
9613,OTU_134762,16,31.729852337205266
9814,OTU_1129461,19,30.402886266006874
8882,OTU_273737,17,30.409339868937394
9867,OTU_259506,18,33.52597461687146
8708,OTU_261016,14,31.95793271624205
9213,OTU_273737,18,28.42870192529637
8029,OTU_261142,16,59.23382619700767
9082,OTU_187233,14,25.52915531836583
7854,OTU_309916,14,32.77656752432296
6259,OTU_268063,17,50.49703940337858
9078,OTU_631764,19,44.4275999025164
8457,OTU_344703,20,54.94156755273048
8714,OTU_270200,18,29.068859706176
9712,OTU_134762,19,32.73528138756129
8549,OTU_191067,16,32.016349179330916
8788,OTU_4468805,20,31.9514248307592
6836,OTU_1995182,18,28.09392783142783
7394,OTU_460611,18,37.080398552741755
9151,OTU_187233,18,37.80443203730544
9623,OTU_539647,16,27.38552318555346
9051,OTU_265011,15,24.834930179040075
9344,Body weight,19,38.29399953707958
9106,OTU_197099,17,27.721113255223166
8756,fasting insulin,16,28.071984427681027
8418,OTU_272889,20,42.00725086858817
8725,OTU_261132,14,29.969668562431718
7338,OTU_297143,15,27.991389541419817
7945,OTU_188225,19,33.8800928543172
6939,OTU_324888,16,37.411950463240935
9461,OTU_179703,19,31.36353077377849
8290,OTU_182764,19,35.493025657692876
9916,fasting insulin,17,22.774035141696622
7857,OTU_261016,19,31.450355263151085
9606,OTU_193064,23,47.29844493935739
9288,OTU_268492,16,36.15597277468984
7958,OTU_185222,15,31.05837924825505
8798,OTU_166911,16,25.521024666207403
7612,OTU_331013,15,29.452367800409256
8933,OTU_259506,16,35.9453146677834
9301,OTU_261142,17,28.280860127144962
9549,OTU_324013,15,23.622658219461762
9806,GTT-AUC,17,44.495081588760996
9981,OTU_549756,15,31.97629174444343
8672,OTU_194151,16,30.12587346526275
8747,OTU_182712,16,28.403949573195877
9343,OTU_262104,17,32.3479267965723
8449,OTU_309916,16,25.2615667409705
7936,OTU_297143,21,30.425393028995206
8330,OTU_180362,17,33.63244976599051
8198,OTU_198194,19,42.64645557114601
6577,OTU_264846,15,31.45101196047485
6659,OTU_631764,17,34.574222880662525
9833,OTU_174320,10,49.55014985014997
9579,OTU_193672,14,25.232475717661135
8945,OTU_191616,16,26.954473377499696
9164,OTU_194151,16,40.42916578306606
9930,OTU_272092,11,34.199148897235794
9104,OTU_445144,18,31.96043535397147
9337,OTU_262104,17,28.080872412760947
9612,OTU_272092,13,33.66526848915371
8740,OTU_229452,18,34.57129015495756
7776,OTU_230268,17,49.051078788411694
7550,OTU_179703,14,28.55588259897722
8874,OTU_166911,15,32.74884445190177
7194,OTU_206324,15,26.19807721802136
9823,OTU_129394,18,34.56403105666265
9675,OTU_187233,18,40.2645355461533
7212,OTU_265011,17,36.80225876556411
9224,OTU_346804,18,45.14482495918263
9212,Body weight,20,46.79915579907041
9235,OTU_1995182,16,28.889765916954982
8015,OTU_273737,16,29.168886326559136
9955,OTU_4345268,18,49.03066256744221
8765,OTU_179703,17,32.64931968043426
8712,OTU_170950,19,33.17167852050823
8638,GTT-AUC,14,29.646184535367837
9526,OTU_191067,18,38.23183819104874
9370,OTU_179703,14,29.528322743426276
9957,OTU_185177,19,45.01115884892846
8732,fasting leptin,18,30.629010390580596
9969,OTU_264155,22,45.935925413471224
8846,OTU_268063,16,32.735027947665955
6997,OTU_170950,16,29.31409992475581
9437,OTU_166911,15,32.6359984112222
8553,OTU_261142,23,32.515370990192004
9412,OTU_264846,18,27.978571441458442
9055,OTU_549756,17,33.56291694382053
8886,OTU_265011,18,37.69682884220873
8967,OTU_324013,18,29.97243570952342
8111,OTU_197099,19,26.691120661244504
9993,OTU_170950,19,23.720543972138405
9974,OTU_344703,15,39.79640954702709
9371,OTU_273737,14,27.754674139929573
9204,OTU_129394,17,35.56278266637067
6618,OTU_262104,14,26.567220147002743
7916,OTU_261132,15,26.98933295462706
8997,OTU_346804,20,30.922953415095726
7533,OTU_191067,18,30.731748024936905
8218,OTU_460611,21,36.365213058392875
8546,OTU_269037,17,27.783222515010113
9507,OTU_4345268,20,27.523296889817647
7519,OTU_203713,16,30.868218278085017
7219,OTU_268492,20,41.26039864348629
9366,OTU_273737,15,31.912001295650008
9629,OTU_259993,12,26.816722716567917
8711,OTU_460611,18,30.899912011792832
9587,OTU_188225,18,30.831151533465633
9295,OTU_4468805,15,36.57717533584408
7439,OTU_268063,16,37.79832090981825
9987,OTU_134762,16,49.50276877405369
8359,OTU_349246,17,32.69854780121642
7728,OTU_445144,16,32.64100368167432
9731,OTU_261016,22,43.09043777691478
9272,OTU_259993,14,33.06605486868553
6999,OTU_206324,12,31.14174404027343
8098,OTU_1995182,17,35.20240055994699
8570,OTU_320249,19,38.93941425175071
8097,OTU_193064,22,51.65140503458199
8871,OTU_182712,18,41.25099205153894
7876,OTU_272889,17,32.01979863374476
9506,OTU_188225,12,25.151853956605613
8253,OTU_1129461,18,42.456925572072365
7993,OTU_539647,19,36.56113566945618
9148,OTU_262104,16,37.699487578125364
9178,OTU_631764,20,41.65496481968354
9756,OTU_262104,17,36.12726722780671
8706,OTU_4468805,23,46.32635763023273
9585,OTU_264734,13,31.267165449789285
9513,OTU_193064,17,40.9498049567401
6996,OTU_331013,18,37.68928479861523
9132,OTU_188225,18,35.62676987596393
8831,OTU_261132,17,32.89684384806092
8862,OTU_193064,18,42.5735530063855
7886,OTU_272092,17,30.1721441222737
8186,OTU_198209,20,27.340445297325424
7859,OTU_206324,15,33.45312685823525
8213,OTU_549756,17,24.99381337172251
7699,OTU_191811,16,35.04215203626971
8920,OTU_331013,19,33.91842636805621
9826,OTU_331013,22,27.92705341879221
8371,OTU_198209,16,26.87853331705291
8631,OTU_268063,17,39.27554451580878
9555,Body weight,16,39.87591184731107
9149,OTU_187962,21,29.362189116316237
9239,OTU_297143,17,33.13274094420113
8787,OTU_191811,16,27.34228054477753
8527,OTU_1129461,20,36.4141147776261
9118,OTU_1902400,15,29.712026181630108
9724,OTU_272092,15,31.784390807901662
9499,OTU_182712,17,29.09509660875759
9012,OTU_272092,14,27.37089027393283
7926,fasting leptin,15,31.345788427546253
8845,OTU_264846,15,31.732722817732423
8431,OTU_272758,17,28.706245800609093
7956,OTU_191811,18,28.793530125705047
7653,OTU_273737,15,21.6764479197983
7455,OTU_272889,19,32.11376514209332
9083,OTU_198194,17,29.92858307842829
9404,OTU_193064,18,26.869819192712594
7959,OTU_1995182,18,37.39711994878341
9789,OTU_193672,17,45.68665570325793
9189,OTU_191067,17,26.801674629693206
9726,OTU_259993,19,22.240068315757192
9687,OTU_4468805,14,20.563140090293548
9518,fasting insulin,14,28.642150808446566
7578,OTU_229452,18,34.03556406959203
9660,HOMA-IR,16,29.980109787213042
9662,OTU_264225,18,33.97652801326938
9087,OTU_460611,13,24.218026483320592
9830,OTU_269037,14,28.923849008337488
8780,OTU_1995182,14,31.20627195492709
7356,Body weight,15,30.82475852321051
7905,HOMA-IR,21,29.338559784354988
8978,OTU_264225,16,27.868745651493334
9420,OTU_268063,13,31.905485333380067
9496,OTU_191811,14,29.140543896285585
8086,OTU_264225,16,30.570624220121143
8986,OTU_4468805,16,31.404612344901487
8470,fasting glucose from HOMA serum,18,35.20700379472758
9210,OTU_1129461,15,32.89532207834319
8402,OTU_197099,14,28.574997370901897
9682,OTU_134762,17,32.3946156383463
9115,OTU_297143,19,38.12419677912616
9710,OTU_185222,22,49.48236250557907
9045,OTU_261142,13,34.82701084605114
9777,OTU_272758,19,38.41393686606841
9010,OTU_259506,16,32.318874435752576
9111,OTU_193064,12,25.185474884592526
8699,OTU_180362,15,34.824874427743936
9085,OTU_4448052,16,40.83936624520991
9528,OTU_206324,20,54.75058193702031
9393,OTU_631764,18,31.689675363672556
9577,OTU_191067,17,42.41103936998679
8177,OTU_182712,22,43.82322795995239
9030,OTU_460611,16,32.35294111640718
7933,120min glucose,16,32.60849325682919
7233,OTU_179703,14,38.58753769281469
8984,OTU_265011,15,27.508125314657843
9238,Body weight,19,37.90957782888059
9611,fasting leptin,16,31.045444605274337
9863,OTU_191067,12,22.486406329022422
8807,OTU_193672,15,24.177730250485666
8459,OTU_1129461,14,29.030130285128937
9403,OTU_182764,18,43.20120799822821
9565,OTU_134762,14,27.592198034998233
9759,OTU_198209,23,51.35474263438664
8656,OTU_129394,17,31.297160728026284
7357,OTU_273737,17,31.67470675006581
8786,OTU_182712,20,38.59927300785596
9351,OTU_272092,18,38.908037056682616
9391,OTU_203713,19,45.225809012109444
8858,OTU_193672,17,31.586283782343546
8477,OTU_297143,16,32.203047676475094
8767,OTU_265011,15,26.328706506584766
8192,OTU_191811,16,32.15918813247392
9231,OTU_324013,13,39.91798956420409
8338,Body weight,16,37.82747992162786
9543,OTU_297143,16,26.402139211024398
9530,OTU_206324,16,45.399623525196375
9297,OTU_264225,18,32.96515249183745
7918,OTU_273737,18,33.43143958836519
8016,OTU_259506,19,40.95528341467526
9831,OTU_324013,15,31.658774280209684
8298,OTU_269037,20,44.22731878212266
9944,OTU_344703,12,22.46521336700869
9445,OTU_185177,15,30.597407318281586
9702,OTU_264734,19,48.5437972901552
7472,OTU_262104,16,26.663718471743778
9475,OTU_273737,16,30.94288178692879
9258,OTU_180362,19,34.14136912332248
7868,OTU_265011,20,33.12496269729882
7416,OTU_229452,15,33.595458743444695
9738,OTU_261132,17,29.429507508888324
9873,OTU_196191,16,25.961331785079658
9658,OTU_4345268,19,36.75627974708473
8730,OTU_196191,15,28.22559677706568
8079,OTU_196191,16,29.96590166010984
9379,OTU_166911,17,40.20367506101093
9198,GTT-AUC,22,26.37476671273716
9387,OTU_344703,12,38.90005662122537
9991,OTU_206324,13,28.106921606857668
9027,OTU_4345268,15,27.878237863824758
8548,OTU_346804,14,31.742472683814412
9725,OTU_272758,19,36.207944070295355
9962,OTU_346804,17,29.335385003377006
9034,OTU_185177,14,31.067829432162785
8277,OTU_187233,15,34.99269717901942
8095,OTU_262104,17,40.45120505558354
8635,OTU_198194,15,25.15657956664303
7234,OTU_261590,19,37.59434233188782
8179,OTU_194151,20,40.636411128916905
7731,OTU_1995182,15,30.89505593943574
9384,OTU_270200,18,40.100102214831026
9780,OTU_324013,19,39.35677973079022
9146,OTU_193672,13,29.457952171069664
8642,OTU_187233,16,32.452803286524194
8637,OTU_196191,18,37.35821060156106
9195,OTU_229452,14,35.16434235256924
9266,OTU_1129461,19,46.399251596805136
9368,OTU_261016,15,25.01533572468422
8957,OTU_460611,16,31.782500262359612
8870,OTU_185177,15,33.29039546109206
9684,OTU_272889,16,33.43730660310056
9641,OTU_196191,19,37.07428158278514
9586,OTU_203713,17,27.830771507474307
9600,OTU_273737,14,35.83750637462609
7828,OTU_272758,16,28.917277458523593
8772,OTU_191811,18,34.779392974699384
7217,OTU_197099,15,30.60112885536563
8304,OTU_4448052,20,36.57939017192557
8857,OTU_344703,15,27.660719933661117
8296,OTU_166911,17,32.41342254748338
8118,OTU_198194,14,37.69878038394582
9470,OTU_261132,19,44.65392338140027
9256,OTU_259506,17,36.459898281374954
9654,OTU_193672,18,37.46499098297795
9436,fed glucose,21,30.797163417302386
7977,OTU_309916,17,24.88030318670279
9927,OTU_269037,15,33.25973838339163
9761,OTU_193064,13,30.499706910736304
9089,OTU_261142,18,39.16848023199776
8433,Body weight,13,27.01888858045978
9463,OTU_182712,18,33.39219427354781
9798,OTU_264225,18,47.82445605608947
9734,OTU_188225,11,49.652882643037145
8534,OTU_174320,18,37.02381065786647
9846,OTU_134762,19,29.93949506724557
9135,OTU_261142,16,38.03880141597535
9482,OTU_187962,20,46.33281842154036
8913,OTU_4468805,15,27.323517772550012
8518,OTU_134762,16,31.96629076036061
9786,OTU_266946,13,22.321149153601375
9776,OTU_344703,17,36.67673400997308
9880,OTU_288680,17,27.049638923168335
9155,OTU_197099,17,38.287453916052996
8689,OTU_166911,17,36.63056772482785
8900,fasting insulin,15,38.803155389950426
9796,OTU_206324,16,43.455321682363426
9714,OTU_261590,17,23.919995299677954
8174,OTU_193672,15,39.72613891956001
9485,OTU_261142,17,25.167433484716074
9497,OTU_203713,14,25.900148439022274
9185,OTU_230268,18,36.39359078283064
9713,fasting glucose from HOMA serum,19,25.78527191681216
9825,OTU_272092,21,40.812137695353876
9843,OTU_264225,18,33.854223516747574
9638,fasting glucose from GTT,13,32.875223882397805
9908,OTU_191067,13,32.387201572501034
9112,OTU_193672,19,31.413755124528766
9551,OTU_309916,16,29.00438949726034
9603,OTU_166911,16,34.814550268467684
8435,120min glucose,14,23.88865077990465
9017,OTU_264155,19,29.29182881245573
8516,OTU_185222,16,22.481293684815338
8777,OTU_273737,19,35.56216135310231
9094,OTU_4448052,15,31.05780456586181
9170,fasting glucose from GTT,14,44.06236302378624
8770,OTU_1902400,17,24.818724171327528
6719,OTU_262104,16,31.235092520114044
7596,OTU_198194,16,36.32287724707805
8935,OTU_539647,17,33.25456626277063
7968,OTU_261142,16,33.20856004294274
9218,OTU_191067,18,26.85907719843309
7411,OTU_324888,16,37.92567839896768
9493,OTU_4448052,17,38.05877792646774
9302,OTU_631764,17,38.624532924213305
9250,OTU_182764,17,27.367730442072553
9277,OTU_297143,21,40.46063458073088
9581,Body weight,18,31.958811175812144
9150,OTU_264225,21,27.660938631895046
8156,OTU_264225,16,33.300373300144365
9666,OTU_261132,13,24.195855363122504
9356,OTU_4468805,20,27.688077043069303
8333,OTU_185177,19,29.89468539697544
8476,OTU_179703,12,45.020695052113595
8875,OTU_185222,21,44.58387080325938
8530,OTU_264846,17,28.325140028855994
7636,OTU_206324,16,36.68878202550805
9615,OTU_129394,16,31.02511736629383
9708,OTU_265011,16,33.538195086647136
8038,OTU_324013,18,30.7416335364555
8937,OTU_320249,16,32.13002916489732
7866,OTU_460611,15,32.06023833278864
8305,OTU_196191,16,28.796606585297862
9251,OTU_259506,16,28.118990593820005
9247,OTU_191811,23,48.236658792195016
7877,OTU_309916,16,29.689183223710064
8789,OTU_196191,18,40.98595695240434
8337,OTU_185222,17,30.13949437935371
7379,OTU_549756,17,29.292274734882092
9782,OTU_264846,23,30.32932303430032
9928,OTU_174320,18,35.505251192138054
9426,fed glucose,21,26.369721875991235
9652,OTU_203713,18,44.01680816864899
